EndoBench_index,image_path,EndoBench_task,EndoBench_orig_Q,EndoBench_orig_A (gt),Kvasir_Q (current),Kvasir_A (current)
2156,image_2156.jpg,Lesion Type Identification,What kind of pathological finding can be discerned from the provided endoscopic image?,inflammatory lesion,Does this image contain any finding?,Yes
2157,image_2157.jpg,Lesion Type Identification,"Examine this endoscopic image for potential irregularities. Should any be identified, what classification of abnormality can be discerned?",inflammatory lesion,Does this image contain any finding?,Yes
2158,image_2158.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If so, please specify the nature of the abnormalities observed.",inflammatory lesion,Does this image contain any finding?,Yes
2159,image_2159.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If so, please specify the nature of the abnormalities observed.",inflammatory lesion,Does this image contain any finding?,Yes
2160,image_2160.jpg,Lesion Type Identification,"Examine this endoscopic image for potential irregularities. Should any be identified, what classification of abnormality is evident?",inflammatory lesion,Does this image contain any finding?,Yes
2161,image_2161.jpg,Lesion Type Identification,"Can you identify any pathological findings in this image? If present, please characterize the nature of the abnormality.",inflammatory lesion,Does this image contain any finding?,Yes
2162,image_2162.jpg,Lesion Type Identification,"Does this image reveal any pathological findings? If it does, please characterize the nature of the abnormality.",inflammatory lesion,Does this image contain any finding?,Yes
2163,image_2163.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If so, please specify the nature of the abnormalities observed.",inflammatory lesion,Does this image contain any finding?,Yes
2164,image_2164.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If so, please specify the nature of the lesion.",inflammatory lesion,Does this image contain any finding?,Yes
2165,image_2165.jpg,Lesion Type Identification,"Examine this endoscopic image for any potential irregularities. Should any be identified, what classification of abnormality is evident?",polypoid lesion,Does this image contain any finding?,Yes
2165,image_2165.jpg,Lesion Type Identification,"Examine this endoscopic image for any potential irregularities. Should any be identified, what classification of abnormality is evident?",polypoid lesion,Are there any abnormalities in the image? Check all that are present.,Polyp
2166,image_2166.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If abnormalities are detected, please identify their specific nature.",polypoid lesion,Does this image contain any finding?,Yes
2166,image_2166.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If abnormalities are detected, please identify their specific nature.",polypoid lesion,Are there any abnormalities in the image? Check all that are present.,Polyp
2167,image_2167.jpg,Lesion Type Identification,"Analyze this endoscopic image for any pathological findings. Should any be identified, what classification do they fall under?",polypoid lesion,Does this image contain any finding?,Yes
2167,image_2167.jpg,Lesion Type Identification,"Analyze this endoscopic image for any pathological findings. Should any be identified, what classification do they fall under?",polypoid lesion,Are there any abnormalities in the image? Check all that are present.,Polyp
2168,image_2168.jpg,Lesion Type Identification,"Examine this endoscopic image for any irregularities. If any are identified, what classification of abnormality can be discerned?",polypoid lesion,Does this image contain any finding?,Yes
2168,image_2168.jpg,Lesion Type Identification,"Examine this endoscopic image for any irregularities. If any are identified, what classification of abnormality can be discerned?",polypoid lesion,Are there any abnormalities in the image? Check all that are present.,Polyp
2169,image_2169.jpg,Lesion Type Identification,"Examine this endoscopic image and indicate whether any pathological findings are present. If abnormalities are detected, please identify their specific nature.",polypoid lesion,Does this image contain any finding?,Yes
2169,image_2169.jpg,Lesion Type Identification,"Examine this endoscopic image and indicate whether any pathological findings are present. If abnormalities are detected, please identify their specific nature.",polypoid lesion,Are there any abnormalities in the image? Check all that are present.,Polyp
2170,image_2170.jpg,Lesion Type Identification,"Does this endoscopic image reveal any pathological findings? If so, could you identify the specific condition?",ulcerative colitis,Does this image contain any finding?,Yes
2170,image_2170.jpg,Lesion Type Identification,"Does this endoscopic image reveal any pathological findings? If so, could you identify the specific condition?",ulcerative colitis,Are there any abnormalities in the image? Check all that are present.,Ulcerative Colitis
